id,user_id,num,goods_id,issue_id,is_advance,pay_time
14458,2,1,1921,2,2,2022-1-7 11:13
14459,15734,1,1464,207,2,2022-1-7 11:17
14460,857,1,2713,736,1,2022-1-7 11:49
14461,8029,1,2713,736,1,2022-1-7 12:10
14462,20,1,2713,736,1,2022-1-7 12:47
14463,5769,1,2502,308,2,2022-1-7 12:53
14464,5769,1,2543,59,2,2022-1-7 12:53
14465,5769,1,2718,676,2,2022-1-7 12:53
14466,5769,1,2124,544,2,2022-1-7 12:54
14467,5769,1,2713,736,1,2022-1-7 13:05
14468,17273,1,2790,79,1,2022-1-7 13:15
14469,15307,1,2713,736,1,2022-1-7 14:11
14470,17277,1,2713,736,1,2022-1-7 14:15
14471,3144,1,2713,736,1,2022-1-7 14:16
14472,17276,1,2713,736,1,2022-1-7 14:16
14473,1646,1,2713,736,1,2022-1-7 14:18
14474,13623,1,2713,736,1,2022-1-7 14:22
14475,995,1,2713,736,1,2022-1-7 14:23
14476,6858,1,2713,736,1,2022-1-7 14:29
14477,1665,1,2713,736,1,2022-1-7 14:30
14478,3487,1,2713,736,1,2022-1-7 14:33
14479,10729,1,2713,736,1,2022-1-7 14:34
14480,8798,1,2713,736,1,2022-1-7 14:42
14481,17285,1,2713,736,1,2022-1-7 14:43
14482,10812,1,2713,736,1,2022-1-7 14:44
14483,17289,1,2146,551,2,2022-1-7 14:50
14484,17281,2,2679,56,1,2022-1-7 15:00
14485,9812,1,2794,538,1,2022-1-7 15:28
14486,7829,1,1921,2,2,2022-1-7 15:34
14487,4554,1,2146,551,2,2022-1-7 15:52
14488,17296,1,1921,2,2,2022-1-7 15:58
14489,16053,1,2591,289,1,2022-1-7 15:59
14490,859,1,2686,675,1,2022-1-7 16:01
14491,4554,1,1921,2,2,2022-1-7 16:03
14492,17301,1,1921,2,2,2022-1-7 16:48
14493,10256,1,1921,2,2,2022-1-7 16:52
14494,17306,1,1926,445,2,2022-1-7 17:10
14495,17278,1,2587,702,2,2022-1-7 17:11
14496,7505,1,2146,551,2,2022-1-7 17:59
14497,9744,1,1921,2,2,2022-1-7 18:38
14498,12676,1,2587,702,2,2022-1-7 18:43
14499,7874,1,2587,702,2,2022-1-7 18:49
14500,17261,1,2679,56,1,2022-1-7 18:59
14501,17311,1,1921,2,2,2022-1-7 19:03
14502,12676,1,2650,311,1,2022-1-7 19:39
14503,12676,1,2651,311,1,2022-1-7 19:39
14504,575,1,2686,675,1,2022-1-7 21:11
14505,15525,1,1921,2,2,2022-1-7 22:26
14506,878,1,2778,604,1,2022-1-7 23:37
14507,8208,1,2587,702,2,2022-1-7 23:39
14508,17285,1,2587,702,2,2022-1-7 23:46
14509,7147,1,2587,702,2,2022-1-7 23:51
14510,17126,1,2679,56,1,2022-1-7 23:51
14511,17317,1,1327,106,2,2022-1-8 0:23
14512,16920,1,2711,660,1,2022-1-8 0:55
14513,3262,1,2686,675,1,2022-1-8 5:03
14514,11494,1,1826,126,2,2022-1-8 5:28
14515,11494,1,2713,736,1,2022-1-8 5:30
14516,2711,1,2686,675,1,2022-1-8 6:56
14517,2711,1,702,196,2,2022-1-8 7:55
14518,17332,1,2678,566,1,2022-1-8 10:38
14519,14522,1,2686,675,1,2022-1-8 10:53
14520,17333,1,2146,551,2,2022-1-8 10:54
14521,17334,1,2190,577,2,2022-1-8 11:02
14522,5769,1,2124,544,2,2022-1-8 11:08
14523,15525,1,1921,2,2,2022-1-8 11:12
14524,5769,1,1921,2,2,2022-1-8 11:14
14525,4554,1,1921,2,2,2022-1-8 11:15
14526,17296,1,1921,2,2,2022-1-8 11:16
14527,7829,1,1921,2,2,2022-1-8 11:19
14528,2,1,2614,2,1,2022-1-8 11:22
14529,2,1,2614,2,1,2022-1-8 11:22
14530,2,1,2614,2,1,2022-1-8 11:22
14531,2,1,2614,2,1,2022-1-8 11:22
14532,12552,1,2190,577,2,2022-1-8 11:51
14533,177,1,2679,56,1,2022-1-8 12:01
14534,17339,1,212,154,2,2022-1-8 12:17
14535,11819,1,2650,311,1,2022-1-8 12:17
14536,17344,1,2679,56,1,2022-1-8 14:18
14537,17333,1,2766,487,1,2022-1-8 14:54
14538,9992,1,1029,320,2,2022-1-8 14:56
14539,16806,1,2686,675,1,2022-1-8 15:26
14540,14003,1,2713,736,1,2022-1-8 15:28
14541,2256,1,2595,708,2,2022-1-8 15:58
14542,5160,1,2587,702,2,2022-1-8 16:17
14543,13475,1,2686,675,1,2022-1-8 17:50
14544,17377,1,2190,577,2,2022-1-8 18:08
14545,10256,1,1921,2,2,2022-1-8 18:33
14546,495,1,2146,551,2,2022-1-8 18:41
14547,17373,1,499,37,2,2022-1-8 19:10
14548,17373,1,2763,514,1,2022-1-8 19:10
14549,17373,1,2436,488,2,2022-1-8 19:10
14550,17373,1,1926,445,2,2022-1-8 19:10
14551,17373,1,2719,445,1,2022-1-8 19:10
14552,17373,1,1872,435,2,2022-1-8 19:10
14553,17373,1,2686,675,1,2022-1-8 19:10
14554,17373,1,2766,487,1,2022-1-8 19:10
14555,17373,1,2146,551,2,2022-1-8 19:17
14556,7324,1,1930,196,2,2022-1-8 20:08
14557,7324,1,2502,308,2,2022-1-8 20:10
14558,4537,1,1068,15,2,2022-1-8 20:49
14559,5716,1,2686,675,1,2022-1-8 20:59
14560,494,1,2146,551,2,2022-1-8 21:05
14561,13168,1,2190,577,2,2022-1-8 23:19
14562,11297,1,2718,676,2,2022-1-8 23:26
14563,13168,1,2686,675,1,2022-1-8 23:35
14564,13168,1,2124,544,2,2022-1-8 23:38
14565,13168,1,2763,514,1,2022-1-8 23:42
14566,8375,1,2587,702,2,2022-1-8 23:57
14567,8375,1,2718,676,2,2022-1-9 0:03
14568,11393,1,2718,676,2,2022-1-9 0:22
14569,11393,1,2718,676,2,2022-1-9 0:25
14570,1436,1,2716,737,1,2022-1-9 1:25
14571,10581,1,2146,551,2,2022-1-9 2:08
14572,10581,1,2679,56,1,2022-1-9 2:15
14573,17400,1,1921,2,2,2022-1-9 2:23
14574,10763,1,2591,289,1,2022-1-9 3:06
14575,15027,1,541,5,2,2022-1-9 3:23
14576,4714,1,1921,2,2,2022-1-9 3:53
14577,14922,1,2587,702,2,2022-1-9 4:19
14578,8489,1,2553,676,2,2022-1-9 11:15
14579,17405,1,2679,56,1,2022-1-9 12:18
14580,9263,1,816,286,2,2022-1-9 12:29
14581,9263,1,1068,15,2,2022-1-9 12:29
14582,15357,1,2679,56,1,2022-1-9 12:38
14583,5209,1,2190,577,2,2022-1-9 14:27
14584,14543,1,2587,702,2,2022-1-9 14:34
14585,17410,1,2778,604,1,2022-1-9 14:38
14586,10812,1,2190,577,2,2022-1-9 14:39
14587,6158,1,1921,2,2,2022-1-9 15:15
14588,919,1,541,5,2,2022-1-9 15:30
14589,14508,1,2718,676,2,2022-1-9 15:49
14590,15915,1,2719,445,1,2022-1-9 16:29
14591,7505,1,2766,487,1,2022-1-9 17:06
14592,17418,1,2679,56,1,2022-1-9 17:12
14593,6388,1,2587,702,2,2022-1-9 17:15
14594,5769,1,2686,675,1,2022-1-9 17:40
14595,17416,1,2679,56,1,2022-1-9 18:27
14596,17422,1,2679,56,1,2022-1-9 18:34
14597,14241,1,2679,56,1,2022-1-9 18:36
14598,17424,1,2679,56,1,2022-1-9 18:42
14599,17426,1,2587,702,2,2022-1-9 18:51
14600,4394,1,2686,675,1,2022-1-9 18:56
14601,17427,1,2679,56,1,2022-1-9 19:06
14602,17433,1,2679,56,1,2022-1-9 20:04
14603,17417,2,2679,56,1,2022-1-9 20:10
14604,10256,1,2191,577,2,2022-1-9 20:22
14605,431,1,2679,56,1,2022-1-9 20:27
14606,17434,2,2679,56,1,2022-1-9 20:32
14607,8006,1,2679,56,1,2022-1-9 20:58
14608,15014,1,2703,56,1,2022-1-9 21:01
14609,15014,1,2703,56,1,2022-1-9 21:05
14610,15014,1,2703,56,1,2022-1-9 21:10
14611,1883,1,2712,207,1,2022-1-9 21:21
14612,15053,1,2436,488,2,2022-1-9 21:31
14613,17310,1,825,289,2,2022-1-9 21:32
14614,17445,1,2686,675,1,2022-1-9 21:32
14615,17445,1,824,289,2,2022-1-9 21:32
14616,17445,1,2591,289,1,2022-1-9 21:32
14617,17445,1,2678,566,1,2022-1-9 21:32
14618,17445,1,1363,177,2,2022-1-9 21:32
14619,15053,1,2587,702,2,2022-1-9 21:34
14620,8084,1,2711,660,1,2022-1-9 21:38
14621,7259,1,2686,675,1,2022-1-9 21:40
14622,17449,1,2679,56,1,2022-1-9 21:57
14623,17398,1,2587,702,2,2022-1-9 22:08
14624,11351,1,2191,577,2,2022-1-9 22:22
14625,11351,1,2190,577,2,2022-1-9 22:23
14626,17451,2,2679,56,1,2022-1-9 22:37
14627,5059,1,2587,702,2,2022-1-9 22:47
14628,17430,1,2679,56,1,2022-1-9 22:49
14629,17199,1,2706,546,1,2022-1-9 22:50
14630,1872,1,2587,702,2,2022-1-9 23:11
14631,318,1,2686,675,1,2022-1-9 23:41
14632,17430,1,2587,702,2,2022-1-10 0:03
14633,17459,1,2679,56,1,2022-1-10 0:32
14634,6196,1,2718,676,2,2022-1-10 3:12
14635,16957,1,2679,56,1,2022-1-10 8:08
14636,14587,1,2798,309,1,2022-1-10 10:46
14637,17472,1,1921,2,2,2022-1-10 11:08
14638,4608,1,2553,676,2,2022-1-10 11:42
14639,3106,1,2785,642,1,2022-1-10 12:07
14640,15188,1,2679,56,1,2022-1-10 12:44
14641,5563,1,1327,106,2,2022-1-10 13:06
14642,17480,1,2679,56,1,2022-1-10 13:12
14643,12623,1,2727,566,1,2022-1-10 13:27
14644,8229,1,2679,56,1,2022-1-10 13:35
14645,4803,1,2679,56,1,2022-1-10 13:39
14646,17482,1,2679,56,1,2022-1-10 13:39
14647,17488,1,2679,56,1,2022-1-10 14:06
14648,17485,1,2679,56,1,2022-1-10 14:07
14649,13576,1,2679,56,1,2022-1-10 14:15
14650,7009,1,2191,577,2,2022-1-10 14:44
14651,7293,1,2191,577,2,2022-1-10 14:46
14652,9133,1,2191,577,2,2022-1-10 14:50
14653,14830,1,2191,577,2,2022-1-10 14:51
14654,17490,1,2587,702,2,2022-1-10 15:11
14655,17469,1,2679,56,1,2022-1-10 15:34
14656,10363,1,1921,2,2,2022-1-10 15:45
14657,13621,1,1927,446,2,2022-1-10 15:54
14658,15339,1,1921,2,2,2022-1-10 15:56
14659,4342,1,2190,577,2,2022-1-10 16:09
14660,4342,1,2191,577,2,2022-1-10 16:09
14661,17497,1,2679,56,1,2022-1-10 16:13
14662,10231,1,1066,6,2,2022-1-10 16:16
14663,10231,1,1364,177,2,2022-1-10 16:16
14664,5845,1,1153,337,2,2022-1-10 17:02
14665,17440,6,2679,56,1,2022-1-10 17:05
14666,10231,1,1137,59,2,2022-1-10 17:16
14667,17504,1,2679,56,1,2022-1-10 17:17
14668,14289,1,2679,56,1,2022-1-10 17:33
14669,9992,1,1137,59,2,2022-1-10 17:37
14670,13383,1,2587,702,2,2022-1-10 17:51
14671,11689,1,2679,56,1,2022-1-10 18:31
14672,7978,1,2686,675,1,2022-1-10 19:27
14673,17511,1,2191,577,2,2022-1-10 20:19
14674,17512,1,2191,577,2,2022-1-10 20:31
14675,15963,1,2719,445,1,2022-1-10 21:20
14676,315,1,2395,94,1,2022-1-10 21:45
14677,5734,1,2395,94,1,2022-1-10 21:46
14678,16063,1,2679,56,1,2022-1-10 21:48
14679,7564,1,2191,577,2,2022-1-10 21:57
14680,15014,5,2679,56,1,2022-1-10 22:19
14681,10744,1,2718,676,2,2022-1-10 22:49
14682,2743,1,2502,308,2,2022-1-10 23:19
14683,2743,1,2348,217,2,2022-1-10 23:19
14684,2402,1,2587,702,2,2022-1-10 23:49
14685,456,1,2718,676,2,2022-1-11 0:07
14686,15368,1,2587,702,2,2022-1-11 0:11
14687,17527,1,2191,577,2,2022-1-11 0:39
14688,7023,1,2587,702,2,2022-1-11 1:20
14689,9283,1,815,286,2,2022-1-11 3:58
14690,1694,1,2651,311,1,2022-1-11 4:24
14691,7259,1,2191,577,2,2022-1-11 7:00
14692,2003,1,2587,702,2,2022-1-11 9:34
14693,2,1,2793,2,2,2022-1-11 11:06
14694,14954,1,2553,676,2,2022-1-11 11:27
14695,8889,1,593,79,2,2022-1-11 12:16
14696,531,1,2587,702,2,2022-1-11 13:07
14697,531,1,2678,566,1,2022-1-11 13:16
14698,16961,1,2679,56,1,2022-1-11 13:33
14699,13094,1,1211,95,2,2022-1-11 13:50
14700,13094,1,761,302,2,2022-1-11 13:51
14701,13094,1,1868,21,2,2022-1-11 13:54
14702,17553,1,2587,702,2,2022-1-11 14:09
14703,17555,1,2442,258,2,2022-1-11 14:33
14704,4378,1,2793,2,2,2022-1-11 14:41
14705,2256,1,2039,464,2,2022-1-11 15:46
14706,5769,1,2587,702,2,2022-1-11 16:13
14707,17563,1,2679,56,1,2022-1-11 16:51
14708,17564,1,2442,258,2,2022-1-11 16:57
14709,13798,1,2817,701,1,2022-1-11 17:48
14710,17564,1,2436,488,2,2022-1-11 17:57
14711,17564,1,1875,207,2,2022-1-11 17:58
14712,17564,1,2591,289,1,2022-1-11 18:00
14713,3606,1,2614,2,1,2022-1-11 18:28
14714,14158,1,2718,676,2,2022-1-11 18:40
14715,10812,1,696,191,2,2022-1-11 18:57
14716,3811,5,2679,56,1,2022-1-11 19:47
14717,17573,1,2679,56,1,2022-1-11 20:51
14718,1760,1,1327,106,2,2022-1-11 20:51
14719,11364,1,2587,702,2,2022-1-11 21:19
14720,17580,1,2587,702,2,2022-1-11 22:08
14721,1434,1,2587,702,2,2022-1-11 23:07
14722,5740,1,2686,675,1,2022-1-12 0:09
14723,5740,1,2763,514,1,2022-1-12 0:20
14724,893,1,2591,289,1,2022-1-12 3:22
14725,17593,1,2587,702,2,2022-1-12 6:35
14726,17595,1,1926,445,2,2022-1-12 10:45
14727,1313,1,499,37,2,2022-1-12 11:06
14728,14135,1,2679,56,1,2022-1-12 12:42
14729,17603,1,2563,678,1,2022-1-12 12:52
14730,13475,1,499,37,2,2022-1-12 13:54
14731,210,1,2587,702,2,2022-1-12 15:16
14732,17501,1,2587,702,2,2022-1-12 15:20
14733,17377,1,499,37,2,2022-1-12 15:27
14734,1684,1,1169,82,2,2022-1-12 15:33
14735,5059,1,2713,736,1,2022-1-12 16:04
14736,15331,1,2713,736,1,2022-1-12 16:35
14737,16053,1,2769,755,1,2022-1-12 16:37
14738,15331,1,499,37,2,2022-1-12 16:38
14739,16807,1,499,37,2,2022-1-12 16:42
14740,1325,1,2679,56,1,2022-1-12 16:45
14741,17623,1,2679,56,1,2022-1-12 16:52
14742,17624,1,2679,56,1,2022-1-12 16:57
14743,17626,1,2679,56,1,2022-1-12 16:58
14744,5209,1,2713,736,1,2022-1-12 16:59
14745,7673,1,2679,56,1,2022-1-12 17:23
14746,17062,1,2713,736,1,2022-1-12 17:24
14747,15424,5,2679,56,1,2022-1-12 17:32
14748,17637,1,2679,56,1,2022-1-12 17:46
14749,15243,1,2679,56,1,2022-1-12 17:56
14750,17639,1,2679,56,1,2022-1-12 17:58
14751,2128,1,2679,56,1,2022-1-12 18:05
14752,17651,1,1641,294,2,2022-1-12 20:07
14753,2540,1,2587,702,2,2022-1-12 20:24
14754,10417,1,2442,258,2,2022-1-12 20:25
14755,1756,1,2442,258,2,2022-1-12 20:36
14756,17659,1,2587,702,2,2022-1-12 22:20
14757,13507,1,2679,56,1,2022-1-12 22:49
14758,17067,1,2793,2,2,2022-1-12 22:54
14759,17662,1,2679,56,1,2022-1-12 22:58
14760,17591,1,2542,671,1,2022-1-12 23:16
14761,17591,1,2591,289,1,2022-1-12 23:16
14762,17107,1,2790,79,1,2022-1-13 0:49
14763,17667,1,2395,94,1,2022-1-13 1:47
14764,494,1,2587,702,2,2022-1-13 2:45
14765,3811,1,2587,702,2,2022-1-13 6:04
14766,3811,1,2703,56,1,2022-1-13 6:06
14767,14196,1,2591,289,1,2022-1-13 10:13
14768,2661,1,2591,289,1,2022-1-13 10:15
14769,137,1,2591,289,1,2022-1-13 10:32
14770,17673,1,2679,56,1,2022-1-13 10:40
14771,16022,1,1327,106,2,2022-1-13 11:20
14772,10497,1,2442,258,2,2022-1-13 11:59
14773,6403,1,2587,702,2,2022-1-13 12:19
14774,5512,1,825,289,2,2022-1-13 12:26
14775,9088,1,2822,783,1,2022-1-13 13:24
14776,15812,1,2713,736,1,2022-1-13 13:53
14777,17074,1,2679,56,1,2022-1-13 15:27
14778,17692,1,2587,702,2,2022-1-13 16:28
14779,7437,1,1179,91,2,2022-1-13 16:31
14780,7437,1,1904,45,2,2022-1-13 16:31
14781,7437,1,1870,112,2,2022-1-13 16:31
14782,17062,1,2587,702,2,2022-1-13 16:32
14783,10256,1,2713,736,1,2022-1-13 16:35
14784,634,1,2713,736,1,2022-1-13 16:35
14785,10231,1,1407,380,2,2022-1-13 16:35
14786,13981,1,2713,736,1,2022-1-13 16:36
14787,11586,1,2713,736,1,2022-1-13 16:41
14788,17693,1,2587,702,2,2022-1-13 16:41
14789,17696,1,2713,736,1,2022-1-13 16:54
14790,11351,1,2713,736,1,2022-1-13 17:11
14791,10763,1,2614,2,1,2022-1-13 17:26
14792,17701,1,2679,56,1,2022-1-13 17:32
14793,13898,1,2802,326,1,2022-1-13 17:33
14794,11521,1,2587,702,2,2022-1-13 17:38
14795,12172,1,2713,736,1,2022-1-13 17:40
14796,17377,1,2713,736,1,2022-1-13 17:40
14797,17704,1,2713,736,1,2022-1-13 17:48
14798,4056,1,2579,681,1,2022-1-13 17:48
14799,17705,1,2713,736,1,2022-1-13 17:52
14800,10876,1,2713,736,1,2022-1-13 18:09
14801,17706,1,2713,736,1,2022-1-13 18:10
14802,1456,1,2587,702,2,2022-1-13 18:23
14803,17710,1,2713,736,1,2022-1-13 18:30
14804,17712,1,2713,736,1,2022-1-13 18:33
14805,6102,1,2713,736,1,2022-1-13 18:37
14806,17713,1,2069,488,2,2022-1-13 18:54
14807,11001,1,2713,736,1,2022-1-13 19:03
14808,2,1,2614,2,1,2022-1-13 19:07
14809,2,1,2614,2,1,2022-1-13 19:07
14810,2,1,2614,2,1,2022-1-13 19:08
14811,2,1,2614,2,1,2022-1-13 19:08
14812,17720,1,2831,785,1,2022-1-13 19:42
14813,17575,1,2587,702,2,2022-1-13 19:45
14814,17722,1,2679,56,1,2022-1-13 19:47
14815,12490,1,2713,736,1,2022-1-13 19:58
14816,17062,1,2793,2,2,2022-1-13 20:12
14817,11892,1,2383,95,2,2022-1-13 21:33
14818,17733,1,2663,310,1,2022-1-13 22:02
14819,17595,1,2713,736,1,2022-1-13 22:13
14820,1174,1,2587,702,2,2022-1-13 23:03
14821,17085,1,2679,56,1,2022-1-14 0:41
14822,1517,1,2587,702,2,2022-1-14 3:41
14823,1229,1,2587,702,2,2022-1-14 6:35
14824,17746,1,2679,56,1,2022-1-14 8:06
14825,17747,1,2648,445,1,2022-1-14 9:28
14826,17470,1,2587,702,2,2022-1-14 9:54
14827,17756,1,1641,294,2,2022-1-14 11:53
14828,6,1,2587,702,2,2022-1-14 11:56
14829,3303,1,2587,702,2,2022-1-14 13:04
14830,503,1,622,111,2,2022-1-14 13:17
14831,3431,1,2587,702,2,2022-1-14 14:03
14832,1694,1,696,191,2,2022-1-14 14:11
14833,14776,1,2713,736,1,2022-1-14 15:14
14834,12650,1,2587,702,2,2022-1-14 15:28
14835,17771,1,2650,311,1,2022-1-14 15:59
14836,17771,1,1641,294,2,2022-1-14 15:59
14837,17771,1,2619,669,2,2022-1-14 15:59
14838,7495,1,622,111,2,2022-1-14 17:07
14839,17780,1,2499,81,1,2022-1-14 17:28
14840,17780,1,1864,217,2,2022-1-14 17:28
14841,17780,1,1877,193,2,2022-1-14 17:28
14842,17780,1,1349,158,2,2022-1-14 17:28
14843,17780,1,2436,488,2,2022-1-14 17:28
14844,2889,1,2502,308,2,2022-1-14 17:29
14845,4714,1,2713,736,1,2022-1-14 18:52
14846,17795,2,2679,56,1,2022-1-14 18:58
14847,17799,1,2587,702,2,2022-1-14 19:58
14848,17799,1,2763,514,1,2022-1-14 20:00
14849,16195,1,2713,736,1,2022-1-14 21:05
14850,6728,1,2587,702,2,2022-1-14 21:30
14851,2052,1,2713,736,1,2022-1-14 21:57
14852,2052,1,2587,702,2,2022-1-14 21:58
14853,97,1,2587,702,2,2022-1-14 22:35
14854,17819,1,2587,702,2,2022-1-14 22:57
14855,3618,1,2587,702,2,2022-1-14 23:53
14856,1632,1,506,51,2,2022-1-15 0:00
14857,511,1,2713,736,2,2022-1-15 0:00
14858,456,1,812,281,2,2022-1-15 0:01
14859,464,1,2836,451,2,2022-1-15 0:01
14860,2393,1,1515,388,2,2022-1-15 0:01
14861,1940,1,1515,388,2,2022-1-15 0:02
14862,3162,1,1417,200,2,2022-1-15 0:02
14863,726,1,1575,252,2,2022-1-15 0:02
14864,7557,1,816,286,2,2022-1-15 0:03
14865,5731,1,593,79,2,2022-1-15 0:04
14866,456,1,2836,451,2,2022-1-15 0:05
14867,17132,1,2507,665,2,2022-1-15 0:07
14868,1940,1,2345,178,2,2022-1-15 0:10
14869,2929,1,2490,652,2,2022-1-15 0:12
14870,2847,1,1863,16,2,2022-1-15 0:12
14871,2957,1,1417,200,2,2022-1-15 0:13
14872,2957,1,861,2,2,2022-1-15 0:14
14873,2847,1,2837,451,2,2022-1-15 0:18
14874,5871,1,1567,244,2,2022-1-15 0:18
14875,2847,1,2807,772,2,2022-1-15 0:19
14876,2847,1,1575,252,2,2022-1-15 0:20
14877,2847,1,752,242,2,2022-1-15 0:20
14878,2847,1,1578,403,2,2022-1-15 0:21
14879,1565,1,2785,642,2,2022-1-15 0:22
14880,2847,1,1515,388,2,2022-1-15 0:22
14881,2847,1,2119,540,2,2022-1-15 0:22
14882,17194,1,1862,51,2,2022-1-15 0:23
14883,2847,1,2780,759,2,2022-1-15 0:23
14884,2847,1,816,286,2,2022-1-15 0:24
14885,17194,1,2505,252,2,2022-1-15 0:24
14886,2847,1,1917,443,2,2022-1-15 0:24
14887,17194,1,1575,252,2,2022-1-15 0:25
14888,2847,1,2507,665,2,2022-1-15 0:25
14889,2847,1,805,277,2,2022-1-15 0:25
14890,2847,1,581,74,2,2022-1-15 0:25
14891,2847,1,508,53,2,2022-1-15 0:26
14892,17194,1,882,293,2,2022-1-15 0:26
14893,2847,1,506,51,2,2022-1-15 0:26
14894,1940,1,805,277,2,2022-1-15 0:27
14895,2847,1,1862,51,2,2022-1-15 0:27
14896,2847,1,505,51,2,2022-1-15 0:27
14897,17194,1,505,51,2,2022-1-15 0:27
14898,7802,1,1108,29,2,2022-1-15 0:27
14899,17836,1,1417,200,2,2022-1-15 0:28
14900,2847,1,1108,29,2,2022-1-15 0:28
14901,17194,1,2490,652,2,2022-1-15 0:29
14902,7802,1,1417,200,2,2022-1-15 0:29
14903,2847,1,2490,652,2,2022-1-15 0:29
14904,17194,1,2346,581,2,2022-1-15 0:29
14905,7802,1,1417,200,2,2022-1-15 0:30
14906,7802,1,1417,200,2,2022-1-15 0:30
14907,17194,1,1345,157,2,2022-1-15 0:31
14908,7802,1,1417,200,2,2022-1-15 0:31
14909,17194,1,1863,16,2,2022-1-15 0:32
14910,16723,1,2713,736,2,2022-1-15 0:32
14911,1940,1,1863,16,2,2022-1-15 0:33
14912,17194,1,805,277,2,2022-1-15 0:33
14913,17194,1,2785,642,2,2022-1-15 0:33
14914,1940,1,2345,178,2,2022-1-15 0:34
14915,16723,1,2837,451,2,2022-1-15 0:34
14916,324,1,1634,290,2,2022-1-15 0:34
14917,17194,1,1578,403,2,2022-1-15 0:35
14918,324,1,1575,252,2,2022-1-15 0:35
14919,13569,1,505,51,2,2022-1-15 0:36
14920,17194,1,2836,451,2,2022-1-15 0:36
14921,13569,1,2096,487,2,2022-1-15 0:36
14922,324,1,2785,642,2,2022-1-15 0:36
14923,324,1,1417,200,2,2022-1-15 0:36
14924,8234,1,2836,451,2,2022-1-15 0:36
14925,13569,1,2119,540,2,2022-1-15 0:37
14926,13569,1,2346,581,2,2022-1-15 0:37
14927,132,1,1417,200,2,2022-1-15 0:37
14928,13569,1,815,286,2,2022-1-15 0:37
14929,324,1,861,2,2,2022-1-15 0:37
14930,16723,1,2713,736,2,2022-1-15 0:37
14931,13295,1,2785,642,2,2022-1-15 0:37
14932,13569,1,2686,675,2,2022-1-15 0:38
14933,13569,1,805,277,2,2022-1-15 0:38
14934,17194,1,752,242,2,2022-1-15 0:38
14935,13569,1,1578,403,2,2022-1-15 0:38
14936,17194,1,2837,451,2,2022-1-15 0:39
14937,13569,1,1917,443,2,2022-1-15 0:39
14938,324,1,1108,29,2,2022-1-15 0:39
14939,13569,1,2785,642,2,2022-1-15 0:39
14940,7802,1,861,2,2,2022-1-15 0:39
14941,13569,1,2836,451,2,2022-1-15 0:40
14942,17194,1,1417,200,2,2022-1-15 0:40
14943,13569,1,816,286,2,2022-1-15 0:40
14944,13569,1,2713,736,2,2022-1-15 0:41
14945,17194,1,793,261,2,2022-1-15 0:45
14946,17194,1,795,261,2,2022-1-15 0:45
14947,17194,1,2507,665,2,2022-1-15 0:46
14948,17194,1,508,53,2,2022-1-15 0:46
14949,2670,1,1417,200,2,2022-1-15 0:49
14950,17194,1,837,2,2,2022-1-15 0:50
14951,17194,1,2166,560,2,2022-1-15 0:50
14952,280,1,1417,200,2,2022-1-15 0:51
14953,17194,1,1515,388,2,2022-1-15 0:51
14954,7802,1,2836,451,2,2022-1-15 0:52
14955,17194,1,867,2,2,2022-1-15 0:52
14956,17194,1,796,261,2,2022-1-15 0:52
14957,594,1,816,286,2,2022-1-15 0:53
14958,15563,1,506,51,2,2022-1-15 0:54
14959,211,1,796,261,2,2022-1-15 0:55
14960,1155,1,861,2,2,2022-1-15 1:01
14961,1665,1,1515,388,2,2022-1-15 1:02
14962,17845,1,2785,642,2,2022-1-15 1:03
14963,17744,1,2713,736,2,2022-1-15 1:03
14964,1155,1,1863,16,2,2022-1-15 1:03
14965,291,1,1136,59,2,2022-1-15 1:04
14966,1155,1,795,261,2,2022-1-15 1:04
14967,1155,1,815,286,2,2022-1-15 1:04
14968,2711,1,837,2,2,2022-1-15 1:04
14969,17744,1,2346,581,2,2022-1-15 1:04
14970,1155,1,1515,388,2,2022-1-15 1:04
14971,4864,1,816,286,2,2022-1-15 1:04
14972,1155,1,2836,451,2,2022-1-15 1:04
14973,14428,1,2096,487,2,2022-1-15 1:05
14974,2711,1,505,51,2,2022-1-15 1:05
14975,2711,1,506,51,2,2022-1-15 1:05
14976,2711,1,805,277,2,2022-1-15 1:06
14977,2711,1,1634,290,2,2022-1-15 1:07
14978,4864,1,796,261,2,2022-1-15 1:07
14979,2711,1,1108,29,2,2022-1-15 1:08
14980,4864,1,1578,403,2,2022-1-15 1:09
14981,555,1,1560,401,2,2022-1-15 1:09
14982,2711,1,1862,51,2,2022-1-15 1:09
14983,14428,1,812,281,2,2022-1-15 1:09
14984,2711,1,508,53,2,2022-1-15 1:10
14985,3468,1,2507,665,2,2022-1-15 1:10
14986,2711,1,807,278,2,2022-1-15 1:11
14987,1155,1,816,286,2,2022-1-15 1:11
14988,3468,1,1417,200,2,2022-1-15 1:11
14989,1155,1,2345,178,2,2022-1-15 1:12
14990,2711,1,2507,665,2,2022-1-15 1:12
14991,14428,1,1345,157,2,2022-1-15 1:13
14992,2711,1,1917,443,2,2022-1-15 1:13
14993,340,1,2780,759,2,2022-1-15 1:13
14994,14428,1,815,286,2,2022-1-15 1:14
14995,4864,1,1515,388,2,2022-1-15 1:14
14996,2711,1,2490,652,2,2022-1-15 1:14
14997,340,1,508,53,2,2022-1-15 1:14
14998,14428,1,816,286,2,2022-1-15 1:14
14999,2711,1,506,51,2,2022-1-15 1:14
